epoch,loss,acc,val_loss,val_acc,epoch_time_s,session
1,0.9310315251350403,0.5388888716697693,0.7156069874763489,0.582524299621582,41.71393277100003,1
2,0.8400337100028992,0.5548611283302307,0.6561166644096375,0.6407766938209534,15.145016871000053,1
3,0.7696936130523682,0.5972222089767456,0.6217241883277893,0.6643550395965576,16.35864325,1
4,0.7025563716888428,0.6263889074325562,0.5970706343650818,0.6782246828079224,14.736528927999984,1
5,0.6890929341316223,0.6489583253860474,0.5745120644569397,0.70319002866745,14.677845026,1
6,0.6708345413208008,0.6541666388511658,0.5668347477912903,0.7073509097099304,14.828658684000061,1
7,0.6398836970329285,0.6694444417953491,0.5521273016929626,0.7170596122741699,14.886808309999992,1
8,0.6378589868545532,0.6743055582046509,0.540565550327301,0.7184466123580933,14.859695955000007,1
9,0.6055412888526917,0.6854166388511658,0.5368000268936157,0.7267683744430542,14.803585489000056,1
10,0.5762128829956055,0.7093750238418579,0.5236971378326416,0.7364771366119385,14.798767950999945,1
11,0.5818417072296143,0.7097222208976746,0.5215047597885132,0.740638017654419,14.804230199000017,1
12,0.5509397387504578,0.7260416746139526,0.5155655145645142,0.7489597797393799,14.851598194999951,1
13,0.5480990409851074,0.721875011920929,0.508843719959259,0.7517337203025818,14.922890005,1
14,0.5189000964164734,0.746180534362793,0.50531405210495,0.7572815418243408,14.85669234799991,1
15,0.5194191932678223,0.7545138597488403,0.49888312816619873,0.769764244556427,14.815294953000034,1
16,0.5187371373176575,0.737500011920929,0.49439072608947754,0.7669903039932251,14.883539461000055,1
17,0.49818718433380127,0.765625,0.48780643939971924,0.7822468876838684,14.908659609000097,1
18,0.5022331476211548,0.7493055462837219,0.4840221107006073,0.7794729471206665,16.172637741000017,1
19,0.4813391864299774,0.7579861283302307,0.4817067086696625,0.7794729471206665,14.832182915999965,1
20,0.48557302355766296,0.765625,0.47576650977134705,0.7877947092056274,18.886980398000105,1
21,0.454712837934494,0.7822916507720947,0.47423508763313293,0.7766990065574646,15.124673470000062,1
22,0.4608420133590698,0.7885416746139526,0.471393883228302,0.7780860066413879,14.840306069999997,1
